phase_type,duration,energy_start,energy_end,energy_consumed,battery_start,battery_end,battery_delta,rho,tau,planning_time,start_time,end_time
planning,0.2,86252.4799068064,86256.6162815376,4.13637473119888,15.6838963278273+0.197122737496036i,15.6793883466494+0.197128312655563i,-0.0045079811779285+5.57515952703813e-06i,,,0.186048674167709,34238,34240
traveling,6.09999999999999,86256.6162815376,86416.8622148885,160.245933350874,15.6793883466494+0.197128312655563i,15.5040147611708+0.197347897331705i,-0.175373585478606+0.000219584676142165i,6.27998910318431,,,34240,34301
planning,0.6,86416.8622148885,86434.4708343078,17.6086194192903,15.5040147611708+0.197347897331705i,15.4846987387207+0.197372299374319i,-0.0193160224500968+2.44020426139746e-05i,,,0.537435186620553,34301,34307
dwelling,20,86434.4708343078,86907.8899474301,473.419113122363,15.4846987387207+0.197372299374319i,14.9662201557861+0.198032829412651i,-0.518478582934597+0.000660530038331192i,,19.9944324734991,,34307,34507
planning,0.2,86907.8899474301,86912.6037654067,4.71381797660433,14.9662201557861+0.198032829412651i,14.96105004252+0.198039511990597i,-0.00517011326611438+6.6825779464208e-06i,,,0.152723680906709,34507,34509
traveling,7.89999999999999,86912.6037654067,87134.3406656926,221.736900285847,14.96105004252+0.198039511990597i,14.7169183272613+0.198359294137364i,-0.244131715258654+0.000319782146766728i,7.86260482783795,,,34509,34588
planning,0.4,87134.3406656926,87144.0123884777,9.67172278513317,14.7169183272613+0.198359294137364i,14.7062887613365+0.19837324591264i,-0.010629565924873+1.39517752763274e-05i,,,0.33751957295481,34588,34592
dwelling,19.7,87144.0123884777,87568.3654026017,424.353014123975,14.7062887613365+0.19837324591264i,14.2399149626882+0.198992017924574i,-0.466373798648297+0.000618772011933527i,,19.666666419603,,34592,34789
planning,0.8,87568.3654026017,87588.0005950213,19.6351924196206,14.2399149626882+0.198992017924574i,14.2182603705936+0.199021273727262i,-0.0216545920945279+2.92558026885881e-05i,,,0.761335830626129,34789,34797
traveling,7.39999999999999,87588.0005950213,87799.9335635981,211.932968576744,14.2182603705936+0.199021273727262i,13.983604669119+0.199342771378936i,-0.234655701474608+0.000321497651674219i,7.4877934255703,,,34797,34871
planning,0.4,87799.9335635981,87811.3594815861,11.4259179880755,13.983604669119+0.199342771378936i,13.9709499400588+0.199360218451i,-0.0126547290602019+1.74470720641084e-05i,,,0.301527239959264,34871,34875
dwelling,20.2,87811.3594815861,88313.876228821,502.516747234913,13.9709499400588+0.199360218451i,13.4145769876127+0.200137127887792i,-0.556372952446086+0.000776909436791318i,,20.1666663710781,,34875,35077
planning,0.3,88313.876228821,88322.5796487687,8.70341994761839,13.4145769876127+0.200137127887792i,13.4048963130349+0.200150956837773i,-0.00968067457787569+1.38289499809485e-05i,,,0.293359175990436,35077,35080
traveling,6.09999999999999,88322.5796487687,88505.2267293882,182.647080619543,13.4048963130349+0.200150956837773i,13.2014490867359+0.200443939312473i,-0.203447226298923+0.000292982474699971i,6.24274448586573,,,35080,35141
planning,0.2,88505.2267293882,88510.500091599,5.27336221077712,13.2014490867359+0.200443939312473i,13.195584625883+0.200452399761198i,-0.00586446085292458+8.46044872496177e-06i,,,0.154811861780663,35141,35143
dwelling,20.2,88510.500091599,88993.9581178386,483.458026239663,13.195584625883+0.200452399761198i,12.6577035964256+0.201239537386834i,-0.537881029457379+0.000787137625636536i,,20.1376516780081,,35143,35345
planning,0.3,88993.9581178386,89002.2551850233,8.29706718468515,12.6577035964256+0.201239537386834i,12.6484319284158+0.201253413380087i,-0.00927166800984303+1.38759932529486e-05i,,,0.215965616526023,35345,35348
traveling,7.79999999999999,89002.2551850233,89248.307171426,246.051986402672,12.6484319284158+0.201253413380087i,12.372459233774+0.201672573286751i,-0.275972694641766+0.000419159906663413i,7.84734719577692,,,35348,35426
planning,0.3,89248.307171426,89256.7949313359,8.48775990994181,12.372459233774+0.201672573286751i,12.3629502698766+0.201687086516354i,-0.00950896389746347+1.45132296033579e-05i,,,0.276190338790941,35426,35429
dwelling,19.7,89256.7949313359,89748.243617172,491.448685836105,12.3629502698766+0.201687086516354i,11.8123674642208+0.202539734205176i,-0.550582805655734+0.000852647688821734i,,19.6333331128029,,35429,35626
planning,0.9,89748.243617172,89775.9862972749,27.7426801028196,11.8123674642208+0.202539734205176i,11.7810982033071+0.202589503601342i,-0.0312692609137777+4.97693961658274e-05i,,,0.844651481646297,35626,35635
traveling,7.39999999999999,89775.9862972749,90025.5780568085,249.591759533607,11.7810982033071+0.202589503601342i,11.4987884637661+0.20304589037325i,-0.28230973954099+0.000456386771908818i,7.47169004068774,,,35635,35709
planning,0.3,90025.5780568085,90033.9993377497,8.421280941242,11.4987884637661+0.20304589037325i,11.4892911136257+0.203061271362136i,-0.00949735014039099+1.53809888860379e-05i,,,0.253738704576519,35709,35712
dwelling,20.2,90033.9993377497,90482.1224967734,448.123159023657,11.4892911136257+0.203061271362136i,10.9847886324576+0.2038869291944i,-0.504502481168114+0.000825657832263987i,,20.1999999549862,,35712,35914
planning,0.7,90482.1224967734,90499.9386244869,17.8161277135659,10.9847886324576+0.2038869291944i,10.9646459858641+0.203920659630545i,-0.0201426465934684+3.37304361450186e-05i,,,0.633196361859088,35914,35921
traveling,6.09999999999999,90499.9386244869,90674.4365433077,174.497918820809,10.9646459858641+0.203920659630545i,10.7667535643418+0.2042561679097i,-0.19789242152229+0.000335508279155072i,6.29648405229643,,,35921,35982
planning,1,90674.4365433077,90702.3177197612,27.8811764534184,10.7667535643418+0.2042561679097i,10.7351223094882+0.204310183433336i,-0.0316312548535738+5.40155236355422e-05i,,,0.937261069474006,35982,35992
dwelling,19.9,90702.3177197612,91197.5075004598,495.189780698624,10.7351223094882+0.204310183433336i,10.1729847682967+0.205287855596776i,-0.562137541191534+0.000977672163440274i,,19.8332016970405,,35992,36191
planning,0.5,91197.5075004598,91212.8409321061,15.3334316462715,10.1729847682967+0.205287855596776i,10.1554690044443+0.205319227378816i,-0.0175157638524102+3.13717820401016e-05i,,,0.444813207941558,36191,36196
traveling,0,91212.8409321061,,,10.1554690044443+0.205319227378816i,,,7.98412418507668,,,36196,
